nom_lieu,note_moyenne
Maillard Café,4.3
Meunier SARL Café,3.9
Arnaud S.A. Café,3.2
Ribeiro Café,4.8
Rémy Café,4.7
Lefort Sanchez et Fils Café,3.4
Alexandre Techer et Fils Café,5.0
Thierry Café,3.6
Cordier Café,4.0
Maillard SARL Café,3.5
Robin Adam S.A.R.L. Café,4.8
Navarro Guyot SA Café,3.8
Vallée Leconte SA Café,4.8
Richard Café,4.5
Guyot Café,3.2
Rocher Gilles SARL Café,3.4
Adam Café,3.6
Merle Chrétien S.A.S. Café,3.3
Hubert Café,4.7
Barbe Café,3.9
Guichard Café,4.1
Parent SA Café,3.5
Sauvage S.A.S. Café,3.6
Rodrigues Garnier SARL Café,3.3
Laurent SARL Café,3.3
Garcia Café,4.0
Legendre S.A. Café,3.1
Seguin Blondel S.A.S. Café,3.6
Leclerc Marie S.A. Café,3.2
Maréchal Café,4.2
Rossi Café,3.7
Techer Colas et Fils Café,4.0
Mercier Payet S.A.S. Café,3.2
Martineau Café,4.6
Morvan De Sousa et Fils Café,4.2
Morel Café,3.2
Didier Lebreton SA Café,4.0
Legendre SA Café,4.3
Fouquet Lemoine S.A.R.L. Café,3.2
Le Roux Lévêque SARL Café,4.6
Lagarde Café,4.5
Boulanger Café,3.1
Carre Café,4.7
Traore Café,4.4
Michaud S.A.R.L. Café,4.3
Meunier Café,3.6
Rey Delattre SARL Café,4.8
Mallet Brunet SA Café,3.9
Pages Weber S.A.S. Café,3.9
Bruneau Café,4.5
Blondel Café,3.4
Rémy Petitjean SARL Café,3.3
Devaux Café,4.4
Courtois S.A.S. Café,3.0
Bouchet Café,4.0
Lemoine Lebon S.A.R.L. Café,4.1
Rossi Café,3.5
Baron Café,3.8
Lévy S.A.S. Café,3.3
Teixeira SA Café,4.3
Paris Café,3.8
Gaudin Café,3.0
Rocher SA Café,3.1
Paul Café,4.1
Aubry Mallet S.A.R.L. Café,3.8
Vallet Café,3.3
Ribeiro Lebreton S.A.S. Café,5.0
Vaillant Guillou S.A.R.L. Café,3.4
Hamel Café,3.0
Benoit Leroux S.A. Café,4.5
Perrin Maillard et Fils Café,4.6
Guichard S.A.R.L. Café,4.6
Durand SA Café,4.2
Perrot Café,4.7
Besson Bernier SA Café,3.4
Monnier Legrand et Fils Café,3.5
Raymond S.A.R.L. Café,4.9
Chrétien S.A. Café,3.4
Marchal Café,3.1
Cohen Café,4.5
Prévost Louis SA Café,4.4
Poulain Café,4.5
Vasseur S.A. Café,4.2
Michaud Café,4.9
Delaunay Maurice S.A.S. Café,3.2
Hoarau Olivier S.A.S. Café,3.6
Garcia SA Café,3.7
Lefort Bernard SA Café,3.7
Guibert SARL Café,3.5
Carpentier Mahe S.A.R.L. Café,4.7
Maillard et Fils Café,4.2
Alves Café,3.4
Peron Café,3.0
Blanc Café,3.4
Payet Café,4.8
Evrard Café,4.3
Cohen S.A. Café,3.5
Blanchet Café,4.9
Vasseur Café,4.5
Bourgeois Café,4.5
Perrin Café,3.6
Fontaine et Fils Café,3.9
Carre S.A.R.L. Café,4.0
Poulain Café,3.4
Le Goff Café,4.5
Godard Café,3.4
Maury Collet et Fils Café,4.5
Martineau Breton S.A.S. Café,4.5
Collet Café,3.1
Becker Le Goff et Fils Café,3.7
Didier Girard S.A.S. Café,4.9
Moreau Blanchard SA Café,4.0
Bertin S.A. Café,4.9
Denis Café,3.2
Barre S.A. Café,3.2
Renard Café,4.5
Ollivier Bonneau S.A.S. Café,3.9
Guyot Café,3.6
Fouquet SA Café,3.5
Dupont Café,5.0
Hamel Café,4.9
Cordier Café,4.1
Goncalves et Fils Café,3.5
Regnier S.A.S. Café,3.4
Becker Café,3.4
Collin SARL Café,3.6
Diaz Café,4.2
Delmas Café,3.4
Roux et Fils Café,4.7
Merle Dubois S.A.R.L. Café,4.5
Bertrand Café,3.9
Gaudin Café,3.6
Lefèvre Café,3.6
Martinez Monnier SARL Café,4.0
Pinto SARL Café,4.4
Breton Café,4.1
Foucher Café,4.0
Marin Café,3.1
Peltier Café,3.7
Millet Café,4.9
Navarro Maury S.A.S. Café,4.2
Charpentier Café,4.9
Michaud Café,3.9
Girard Lopes S.A.S. Café,3.4
Charpentier Auger SARL Café,4.5
Alexandre Café,4.5
Grenier Café,4.6
Leblanc Barthelemy et Fils Café,4.5
Morvan Gros S.A.S. Café,4.9
Germain Café,4.1
Pascal S.A.R.L. Café,4.5
Parent Café,3.5
Duval Benoit S.A.S. Café,3.9
Lambert Café,4.7
Nicolas Café,3.9
Michel Café,4.9
Bègue Vasseur S.A.S. Café,4.5
Louis Café,4.2
Bertrand Café,3.7
Moreno Café,4.3
Legendre Café,3.2
Lelièvre S.A. Café,3.8
Gautier et Fils Café,4.1
Renard Café,3.3
Vasseur Café,4.5
Maréchal Bernard SA Café,4.2
Delmas S.A. Café,4.2
Paul Café,4.1
Cohen Berthelot SA Café,3.4
Mallet S.A.S. Café,3.4
Gay Café,3.8
Bouvier Fabre S.A. Café,4.3
Hoarau Léger S.A.R.L. Café,4.0
Voisin et Fils Café,3.2
Muller Café,3.1
Diallo Café,3.7
Leclerc Café,3.6
Loiseau SARL Café,3.8
Maréchal Besson S.A. Café,3.2
Jean SA Café,4.9
Bonnin SA Café,3.5
Martin Café,3.4
Léger Café,3.1
Denis Café,4.5
Hoarau SA Café,4.3
Barbier Café,5.0
Fontaine et Fils Café,4.2
Boulay S.A. Café,3.2
Diaz S.A.S. Café,4.7
Guillon Café,4.8
Raynaud S.A.S. Café,3.5
Bourgeois Café,3.7
Joly Café,3.4
Letellier Dupuy S.A.R.L. Café,4.1
Roux Café,4.8
Leclercq Café,3.9
Morin Marchand SA Café,3.7
Marques Rodrigues S.A. Café,3.3
Mace Leclercq S.A.R.L. Café,3.1
Richard Lagarde S.A.R.L. Café,4.4
Techer Café,4.5
Giraud Berthelot S.A. Café,3.8
Guyon Café,3.8
Launay Café,4.4
Lecoq Café,3.7
Vincent Café,3.9
Picard Lemaire S.A.S. Café,4.8
Mendès Café,3.9
Besson Café,5.0
Gaudin Café,3.2
Launay et Fils Café,4.1
Bouvet Café,4.7
Bouvet Café,3.1
Blanc Café,3.7
Gauthier S.A.R.L. Café,4.6
Duhamel SA Café,3.5
Muller Lefèvre et Fils Café,3.7
Bailly Foucher S.A.R.L. Café,3.6
Bertrand S.A.S. Café,4.9
Barbier Durand SARL Café,4.4
Bertrand Café,4.1
Blanchet Café,3.8
Marion Ruiz S.A.R.L. Café,4.0
Paul Café,4.2
Delahaye Joubert SARL Café,4.0
Gillet S.A. Café,3.9
Arnaud Café,4.7
François SARL Café,5.0
Petit Café,5.0
David Café,4.9
Cohen SARL Café,4.9
Jacquot Café,3.8
Clerc Pichon SA Café,3.7
Blondel Café,3.2
Michaud Café,4.9
Bouvier SA Café,4.5
Faure S.A.S. Café,4.9
Martineau Café,3.9
Humbert Café,4.3
Joly Café,4.9
Pons Café,3.4
Clerc et Fils Café,3.2
Chauveau S.A. Café,3.9
Joly S.A. Café,4.8
Faivre S.A.R.L. Café,4.5
Chevalier Café,4.6
Gomez Café,3.7
Gilbert S.A.R.L. Café,4.7
Michel Lebrun S.A. Café,4.3
Hamon Café,3.6
Bouchet Café,4.9
Delattre Café,4.7
Poirier Café,3.0
Guyot Café,4.4
Weiss SARL Café,3.6
Martineau Café,3.8
Duval Café,4.0
Gaillard Café,4.2
Barthelemy Café,3.2
Nicolas Café,3.9
Collet Café,4.1
Pruvost Fontaine S.A. Café,4.5
Boyer Mercier S.A.S. Café,4.6
Tessier Moreau S.A.S. Café,4.1
Becker Perrot SARL Café,3.1
Cohen Café,4.6
Lévêque Hebert S.A.S. Café,3.5
De Oliveira Café,4.4
Gomes Café,5.0
Deschamps Pierre SA Café,4.8
Moulin SA Café,4.1
Vallet SA Café,4.4
Rolland Café,4.9
Léger Café,4.5
Bonneau Legros SA Café,4.3
Charrier Café,5.0
Hardy Café,4.8
Torres Café,3.5
Gosselin Café,4.0
Roux Ferreira S.A.R.L. Café,3.5
Jacquot Café,4.8
Baudry SARL Café,4.4
Leduc Rousset S.A.S. Café,4.2
Pages Café,4.3
Legrand Café,3.9
Bonneau S.A.S. Café,4.4
Ferrand Café,3.8
Delattre S.A.R.L. Café,3.9
Fournier Café,4.3
Dias S.A. Café,3.9
Lemaître Café,4.2
Briand Café,3.5
Leclerc Café,4.4
Bouvier Café,3.6
Turpin Café,3.0
Allard Martins et Fils Café,3.5
Millet Colin S.A.S. Café,4.0
Dumas Café,4.6
Maury Café,3.1
Evrard S.A.S. Café,3.1
Martinez Prévost SA Café,4.2
Pages Lamy SARL Café,3.9
Gomes Peron et Fils Café,3.7
Leblanc Café,3.2
Renaud SARL Café,3.8
Lefèvre Café,3.9
Rey Guillot S.A.S. Café,3.4
Diallo Café,4.4
Morel Café,3.1
Torres Café,3.7
Guillot Rocher S.A.R.L. Café,3.7
Gomez SA Café,4.2
Morel Café,4.2
Pineau Café,4.2
De Oliveira SARL Café,3.6
Guyon Camus SA Café,3.4
François S.A. Café,4.2
Torres Café,4.8
Antoine Café,5.0
Hamon Café,4.1
Bonneau Café,4.3
Poirier SA Café,3.6
Gros François SARL Café,4.9
Da Silva Café,4.2
Lévêque S.A.S. Café,4.9
Bègue Café,4.6
Legendre Alexandre S.A.R.L. Café,3.9
Hamon Joseph et Fils Café,3.3
Boulay Café,4.3
Thierry Café,4.9
Allard Café,4.7
Jean S.A.S. Café,3.3
Michel Martineau SA Café,4.7
Maurice SA Café,3.8
Léger Pruvost S.A. Café,3.7
Fabre Café,5.0
Dumas Café,3.3
Aubert Café,3.4
Rodrigues SARL Café,4.6
Wagner Café,3.6
Coste S.A.R.L. Café,3.5
Camus SA Café,3.2
Langlois Café,5.0
Coste Café,4.2
Pierre Fouquet S.A.R.L. Café,3.9
Berthelot Café,4.4
Michel Ferreira et Fils Café,3.0
Valentin Café,4.9
Pascal Café,3.5
Perrin Café,4.7
Hervé SA Café,4.3
Vallée Café,4.1
Gilbert Café,4.3
Descamps Café,3.2
Blanc S.A. Café,4.5
Huet S.A.R.L. Café,4.0
Poulain Café,3.5
Vallée SA Café,5.0
Rousseau SARL Café,3.1
Petit Café,4.1
Laporte Café,4.7
Pereira Rodriguez S.A.S. Café,4.9
Barbier Perret SA Café,4.8
Peron S.A. Café,4.5
Michaud SA Café,3.0
Bigot Guyot S.A.S. Café,3.8
Antoine Café,3.8
Klein Café,4.7
Michel Blanchet S.A. Café,3.1
Mary Café,3.0
David S.A.S. Café,3.6
Carre Renard S.A. Café,3.3
Henry et Fils Café,4.2
Humbert Sauvage SA Café,3.5
Coulon Café,4.7
Salmon Café,3.4
Hardy Café,4.8
Gauthier Café,4.4
Laporte S.A. Café,4.1
Rousseau Café,3.9
Picard Café,4.5
Julien Michaud S.A.R.L. Café,3.4
Gay Rocher S.A.S. Café,4.0
Breton Café,4.4
Evrard Café,3.1
Richard S.A.R.L. Café,5.0
Besson Godard SA Café,3.3
Grondin Café,4.3
Michel Perrot SARL Café,4.6
Le Roux Barre SARL Café,3.0
Barthelemy Café,4.5
Charrier Leroux S.A.R.L. Café,3.4
Hoareau Rocher S.A.R.L. Café,4.4
Peltier et Fils Café,3.3
Gros Café,4.2
Laine Café,3.4
Bouvet SA Café,4.9
Lenoir Bouvet S.A.R.L. Café,4.8
Chauvet Delaunay SARL Café,3.2
Parent Café,4.0
Langlois SARL Café,3.3
Alexandre Café,3.5
Boutin Café,4.4
Collin Café,4.9
Poirier Café,3.2
Dumont Evrard S.A. Café,3.5
Moulin Café,4.4
Simon Café,4.4
Guérin SARL Café,3.4
Henry Café,3.8
Legrand Café,4.3
Barbe Café,4.3
Lelièvre Café,3.2
Maréchal SA Café,4.6
Colin Café,4.0
Merle Blanchet S.A.S. Café,3.8
Blanchet Gomes SARL Café,4.1
Labbé S.A.S. Café,3.3
Gaillard Café,3.4
Delmas S.A.S. Café,3.6
Charles Café,4.7
Roger S.A.S. Café,3.4
Payet SA Café,4.2
Mercier Café,3.2
Loiseau Evrard S.A.S. Café,3.8
Texier Café,3.7
Jourdan Café,4.7
Fernandes Lagarde et Fils Café,3.7
Nicolas Martineau S.A.R.L. Café,4.7
Caron Hernandez SARL Café,4.1
Hervé Colas et Fils Café,3.2
Blanchard Café,4.2
Le Goff Café,4.2
Bailly SARL Café,4.9
Barthelemy SARL Café,3.5
Philippe et Fils Café,3.5
Mahe Café,3.4
Jacob Gallet S.A.R.L. Café,4.1
Alves Café,3.8
Chevallier S.A.S. Café,3.3
Allain Pierre S.A.R.L. Café,4.4
Philippe Café,3.0
Vasseur Café,4.6
Moulin Bourgeois SARL Café,4.6
Leclercq Café,3.8
Georges et Fils Café,3.5
Rémy Café,3.9
Lambert Café,4.8
Lopes Perez S.A. Café,3.9
Antoine Café,4.3
Goncalves SA Café,5.0
Guillot Café,3.7
Marie Café,4.4
Hardy SA Café,3.1
Rossi Hebert SARL Café,3.7
Perrot Café,3.7
Jacquot et Fils Café,3.3
Jacob Café,4.8
Jacques Café,3.9
Lejeune et Fils Café,3.4
Guillaume SARL Café,4.4
Weber S.A.R.L. Café,3.4
Hoareau Café,4.3
Ruiz Café,3.7
Meyer Café,4.4
Berger Café,5.0
Baron Café,4.8
Weiss SA Café,3.1
Regnier S.A. Café,3.7
Boyer Café,4.0
Da Silva Café,4.7
Fournier Café,4.0
Vincent S.A. Café,4.4
Da Silva Café,3.1
Lebon Guibert SARL Café,4.5
Guillon Bouvet et Fils Café,3.4
Bouvet Café,4.4
Rodrigues et Fils Café,4.1
Dupré Café,4.1
Carlier Renaud S.A. Café,4.2
Dupuy Café,3.4
Bruneau Parent S.A.R.L. Café,4.9
Brun Bazin S.A. Café,3.1
Barbier Café,4.4
Guilbert SA Café,3.3
Dupont Café,4.5
Turpin Café,3.1
Royer Café,4.6
Pottier Café,3.4
Duval Collet et Fils Café,4.9
Maillard et Fils Café,4.0
Marion et Fils Café,4.3
Bazin Pereira S.A.R.L. Café,4.2
Lejeune SARL Café,4.5
Rolland SA Café,5.0
Diaz Schmitt SARL Café,4.8
Tessier S.A. Café,3.1
Lemaître Café,3.5
Tanguy Café,4.7
Traore Bonneau SA Café,4.5
Neveu Moreno et Fils Café,4.1
Duhamel Café,3.9
Klein Café,4.7
Mary Café,4.8
Lesage S.A.R.L. Café,4.7
Girard Maréchal S.A.R.L. Café,5.0
Henry Joubert S.A.R.L. Café,4.9
Chauveau Café,3.1
Hebert Café,3.1
Raynaud Café,4.1
Carre Fontaine S.A. Café,4.2
Delahaye Raymond S.A.R.L. Café,4.0
Renard Café,4.0
Lecoq Café,3.5
Lenoir Café,4.6
Lefebvre Café,3.8
Sauvage Café,4.6
Schneider Gallet S.A.R.L. Café,4.7
Albert Guibert et Fils Café,4.3
Guibert et Fils Café,4.3
Mathieu Blot S.A.S. Café,3.7
Gillet Café,4.3
Ribeiro SARL Café,3.6
Hervé Verdier SA Café,4.4
Turpin Picard SARL Café,3.4
Duval SARL Café,3.8
Raymond S.A.R.L. Café,3.2
Fontaine S.A.R.L. Café,4.5
Payet Gay SA Café,3.9
Charrier Café,4.0
Léger Café,3.5
Michaud Café,4.4
Mace Brun SA Café,4.5
Le Goff Café,3.8
Vasseur Daniel SARL Café,4.1
Gilbert Leclerc SA Café,4.9
Grenier Café,3.7
Bonnet S.A. Café,3.9
Blot Café,3.2
Evrard Café,4.5
Benoit Café,4.3
Blot Leroux S.A.R.L. Café,3.6
Courtois Maury S.A. Café,4.4
Mathieu Café,3.2
Alexandre Café,4.7
Descamps S.A.R.L. Café,5.0
Monnier Café,4.0
De Oliveira Berger S.A.S. Café,4.9
Delannoy Café,4.1
Lagarde Lucas S.A.S. Café,3.3
Grégoire Café,3.9
Coste Rey et Fils Café,3.4
Millet Berthelot S.A.R.L. Café,3.2
Peltier Seguin S.A.S. Café,3.8
Laporte Café,4.3
Collin Café,4.0
Joubert Thomas et Fils Café,3.3
Bailly François S.A.S. Café,4.7
Guichard Café,4.5
Durand Café,3.1
Louis Café,3.9
Gomes Martinez et Fils Café,3.1
Bigot Café,4.9
Duhamel Bernard SARL Café,3.7
Bertrand S.A.R.L. Café,4.7
Martin Café,4.1
Fernandez SARL Café,3.9
Texier SARL Café,3.9
Duhamel S.A. Café,4.5
Jacques SARL Café,4.9
Pereira Café,4.6
Meyer SARL Café,4.7
Vincent Café,4.8
Imbert Café,3.4
Renard Café,3.5
Launay Humbert S.A.S. Café,3.1
Ribeiro Rey et Fils Café,4.4
Faivre Garnier et Fils Café,4.6
Mallet Café,4.3
Pascal Bonnet S.A.R.L. Café,3.1
Lelièvre Ferrand SA Café,4.5
Bruneau Allain S.A. Café,5.0
Leblanc Café,3.0
Masson Café,4.9
Guilbert Café,3.5
Jacques Lamy S.A.S. Café,3.5
Dias S.A.S. Café,3.1
Bègue SARL Café,3.9
Ruiz Chrétien et Fils Café,4.0
Traore Café,3.0
Da Silva Café,3.5
Brunel Café,3.4
Chartier Café,4.3
Carlier Vallet et Fils Café,4.4
Torres Café,3.9
Brun Lebrun S.A.S. Café,5.0
Noël S.A. Café,4.2
Foucher Dos Santos SA Café,4.6
Bigot Café,4.0
Chauveau S.A.R.L. Café,3.7
Perrot Café,3.2
Bègue Café,3.2
Launay Café,3.0
Pons Lecoq S.A. Café,3.7
Torres S.A.S. Café,3.4
Buisson SA Café,4.2
Chrétien Café,3.9
Ribeiro Huet SA Café,4.0
Samson Regnier et Fils Café,3.5
Guérin Café,4.8
Bailly Café,3.5
Collet Café,3.3
Rodriguez Café,3.2
Prévost Coulon SA Café,4.7
Michel SA Café,5.0
Joseph Café,4.2
Coulon Café,4.3
Lelièvre Café,4.0
Valentin Café,3.9
Gomes Café,4.7
Perret Grégoire S.A.R.L. Café,3.8
Fernandez Langlois SA Café,3.2
Charles Torres SA Café,3.1
Delannoy Café,4.8
Guillon S.A.S. Café,4.5
Dijoux S.A.S. Café,4.0
Guichard Letellier S.A. Café,4.8
Goncalves S.A. Café,4.6
Henry Gilbert SA Café,3.3
Hardy Café,3.3
Imbert Café,3.6
Laurent Delmas S.A.R.L. Café,4.6
Dufour Café,3.7
Benoit Café,4.6
Moreau Ledoux S.A. Café,3.5
Colin Toussaint SARL Café,3.9
Seguin Café,4.4
Lejeune Guichard S.A.R.L. Café,4.0
Chrétien Café,4.9
Moreau Café,3.5
Navarro Café,3.4
Leconte Navarro SARL Café,3.1
Clément Café,4.6
Guillou Café,4.4
Monnier Blot S.A. Café,4.3
Perrin Café,4.4
Coste Aubry SA Café,3.7
Cordier Café,3.1
Coulon S.A. Café,3.4
Léger Rodriguez et Fils Café,5.0
Joly Gomes SA Café,3.3
Camus Café,4.3
Torres S.A.R.L. Café,3.8
Gimenez Grégoire SA Café,3.1
Vincent Humbert SARL Café,4.5
Adam Café,3.0
Bourgeois Léger S.A.R.L. Café,3.9
Pages Gros SARL Café,4.6
Ribeiro Café,4.6
Leblanc Café,4.6
Ruiz SA Café,3.4
Valentin S.A.R.L. Café,4.0
Arnaud Brunet SA Café,4.4
Lejeune Café,4.1
Blanchet Café,3.9
Guyot S.A.S. Café,4.0
Petit Café,3.8
Garcia Café,3.4
Voisin Café,3.7
Renard Coste S.A.R.L. Café,4.0
Chauvin SARL Café,4.6
Duval Café,3.7
Roussel Café,4.7
Poulain Gauthier SA Café,4.7
Masse SA Café,4.3
Bourdon SA Café,4.2
Guérin Café,3.4
Gay S.A.S. Café,3.9
Nguyen Café,3.6
Hernandez Café,5.0
Muller SA Café,4.2
Nicolas Imbert S.A. Café,4.0
Roussel S.A.R.L. Café,3.2
Maurice Café,3.7
Fischer Lopes SARL Café,4.7
Traore Café,3.3
Barbe S.A. Café,4.7
Vallée S.A.S. Café,4.3
Jacques Café,3.7
Hubert Café,3.9
Collin Café,5.0
Auger Café,3.9
Prévost SARL Café,3.5
Pinto Café,3.7
Gallet Café,3.3
Charles Normand et Fils Café,4.8
Pineau Café,4.5
Pascal Étienne S.A.S. Café,4.3
Joseph Café,5.0
Leroy Café,3.1
Marchal Café,4.2
Grégoire SARL Café,3.1
Delaunay Diallo SARL Café,4.1
Thierry Café,3.4
Dijoux Chevallier S.A.S. Café,3.1
Da Costa Café,3.8
Pages SA Café,4.2
Courtois Valentin S.A. Café,4.1
Étienne Café,4.4
Legros Café,3.3
Gay Café,3.6
Martinez Café,3.7
Maillot Millet SA Café,4.9
Fouquet Café,3.8
Masson Café,5.0
Merle Charles et Fils Café,4.9
Grégoire SA Café,3.3
Blanchet SARL Café,3.9
Rousseau Café,4.9
Seguin SARL Café,4.4
Hamel Café,3.4
Martins Gosselin S.A.R.L. Café,3.8
Normand Café,3.3
Jourdan Café,4.3
Barbe et Fils Café,4.5
Pereira Café,3.1
Cohen Lefort SA Café,4.5
Prévost Café,3.1
Brunel Alves S.A.S. Café,3.5
Samson Café,3.8
Reynaud Bailly S.A. Café,4.2
Lefebvre Café,3.6
Masson SARL Café,3.1
Barbier Café,3.2
Sauvage Café,3.2
Joly Cohen S.A. Café,3.7
Mallet Mendès et Fils Café,4.2
Perret Café,4.1
Charles Mace SA Café,4.6
Lopez Café,4.8
Mary S.A.S. Café,4.7
Gomez Café,4.3
Bonnet S.A. Café,5.0
Bigot Café,3.2
Breton Jacques SARL Café,3.5
Gomes Moulin SA Café,3.0
Maréchal Colas S.A. Café,4.3
Reynaud S.A. Café,3.9
Da Silva et Fils Café,4.2
Vasseur Café,4.9
Fabre Café,4.5
François Bernier et Fils Café,3.9
Prévost Café,3.3
Rémy S.A.R.L. Café,3.8
Leleu Café,4.6
Legendre Café,3.8
Gilbert Guilbert et Fils Café,3.2
Lecomte Café,4.7
Robert et Fils Café,3.6
Guillot Paris S.A. Café,3.0
Colas Café,3.6
Laine Étienne S.A.R.L. Café,3.8
Mathieu Bouchet S.A.R.L. Café,3.3
Lefèvre Café,4.8
Fournier Café,3.2
Boutin Moreau S.A.S. Café,5.0
Andre Pottier et Fils Café,4.3
Bouchet Café,4.4
Loiseau et Fils Café,4.5
Pelletier Café,3.3
Faure Leleu S.A.S. Café,4.2
Giraud Café,3.6
Lecoq Café,3.4
Delattre Rodriguez SARL Café,4.2
Sauvage Café,4.6
Bonneau Café,4.4
Grondin Dufour SA Café,3.7
Guillaume Café,3.2
Thibault Café,4.8
Toussaint Café,4.8
Langlois Fernandez et Fils Café,3.0
Guérin Café,3.1
Marchand S.A.S. Café,4.6
Bonneau Café,4.5
Gauthier S.A.S. Café,3.2
Marchal Café,4.0
Labbé Pires SARL Café,3.0
Pinto Café,3.7
Carpentier SA Café,4.8
Léger S.A.S. Café,4.5
Paul Clerc S.A.S. Café,3.8
Rivière Dumont S.A. Café,3.4
Dupont Hebert S.A.R.L. Café,5.0
Becker S.A. Café,4.7
Lombard Café,4.5
Boulanger Collin S.A.S. Café,3.4
Jacob S.A. Café,3.1
Dubois S.A.S. Café,3.7
Rodrigues SARL Café,4.1
Leconte Gay et Fils Café,3.7
Bernard Bourgeois SA Café,4.2
Joseph SARL Café,3.3
Allard Café,3.1
Ollivier S.A.S. Café,3.6
Lesage Café,3.2
Becker SARL Café,4.3
Dubois Café,3.4
Letellier Café,4.2
Besnard Café,4.4
Blondel Café,3.7
Berger Café,3.9
Daniel S.A.S. Café,3.3
Bertrand Café,4.6
Fournier S.A. Café,4.0
Grégoire S.A. Café,4.6
Maurice Merle S.A.S. Café,4.9
Bourdon Barbier SA Café,3.9
Legendre Café,3.7
Henry Café,4.1
Germain S.A. Café,4.2
Baudry Café,3.8
Garnier Café,4.1
Barbe et Fils Café,3.6
Rousseau et Fils Café,3.7
Guillet Pires SARL Café,4.4
Colin S.A.S. Café,4.6
Perret Café,4.7
Marques Guillaume et Fils Café,4.9
Thierry Meyer S.A.R.L. Café,3.2
Girard Gay SA Café,3.2
Mendès S.A.R.L. Café,4.3
Bailly Laurent SARL Café,3.2
Bertrand Café,3.4
Giraud S.A.R.L. Café,4.0
Mendès Rocher S.A.S. Café,3.2
Cousin Laporte et Fils Café,3.4
Ollivier Café,5.0
Benoit S.A.R.L. Café,3.6
Garnier Weiss SARL Café,4.5
Bouchet Café,3.4
Boulay Masson et Fils Café,4.4
Martel Café,3.9
Collin SA Café,4.9
Legrand Café,3.6
Laroche Fournier et Fils Café,3.9
Torres Pascal et Fils Café,3.4
Ruiz Da Costa SA Café,3.5
Lévy Café,3.2
Lagarde Leclercq SARL Café,4.8
Faivre Café,3.4
Perrot Café,3.8
Seguin Café,3.9
Vaillant Café,4.3
Vasseur Gauthier S.A. Café,3.4
Ribeiro Café,4.9
Gimenez SARL Café,4.2
Blondel Café,4.1
Perrier Café,3.7
Vaillant Café,4.2
Chauveau Café,4.8
Lagarde SARL Café,4.1
Maillard Charrier SARL Café,4.8
Bouvet Café,4.0
Rivière SARL Café,4.7
Chevalier S.A.R.L. Café,3.1
Chartier et Fils Café,4.7
Seguin Pottier SARL Café,4.8
Launay Café,4.0
Renard et Fils Café,4.1
Mahe Café,4.0
Dias Café,4.6
Bouvet Café,3.8
Jacques Café,3.1
Renard Café,3.5
Renaud Café,3.7
Antoine Laine S.A. Café,3.7
Dupré Café,4.1
Noël Café,5.0
Gilbert Café,4.4
Auger Denis et Fils Café,4.3
Boucher Delorme et Fils Café,5.0
Tessier Meunier S.A.S. Café,3.5
Barthelemy Café,4.3
Pineau Regnier SARL Café,5.0
Bourdon Café,4.8
Royer Café,3.2
Delmas Café,4.7
Berthelot SARL Café,3.4
Delannoy SARL Café,4.2
Maréchal Boucher S.A.R.L. Café,3.2
Hardy Café,4.0
Martin Café,3.0
Vidal Café,4.1
Navarro Café,3.7
Leconte Guérin SA Café,3.9
Mendès S.A.R.L. Café,5.0
David Café,4.9
Maillot Café,3.2
Muller SA Café,3.7
Riou Café,3.8
Bigot Café,3.2
Pierre Café,3.3
Dias S.A.S. Café,3.6
Germain Café,3.6
Labbé SARL Café,3.2
Le Gall Café,4.6
Normand Vallée S.A.S. Café,3.8
Torres Dumas S.A. Café,3.4
Torres Café,4.9
Valentin SARL Café,3.5
Perez Café,3.1
Bernier Café,3.7
Coulon Café,3.6
Ramos SA Café,3.4
Raynaud Café,3.3
Andre Café,4.1
Bouvet Café,4.6
Benard Café,4.3
Alves Café,3.2
Lemoine S.A. Café,5.0
Lemaire Café,4.2
Blanchard SA Café,4.2
Rousseau Café,4.6
Humbert Boyer S.A.S. Café,3.9
Guichard Grégoire SA Café,4.3
Chauvin Merle S.A. Café,3.9
Chartier Mercier S.A.S. Café,4.3
Michel Hoarau S.A. Café,4.1
Leroux Café,3.9
Collet S.A. Café,4.9
Deschamps Café,4.5
Muller SA Café,4.1
Blondel S.A.R.L. Café,3.1
Delmas Café,3.2
Coulon Café,4.1
Carre Café,3.3
Chauvet SA Café,3.2
Guichard Bazin S.A.S. Café,3.4
Lambert Café,3.4
Roussel et Fils Café,3.2
Becker SARL Café,3.1
Auger Café,3.4
Paris S.A.R.L. Café,3.3
Marques SA Café,3.5
Allain Café,4.4
Thierry Café,4.1
Pierre Café,4.7
Besnard S.A. Café,3.5
Martins Café,4.2
Lambert Café,4.8
Georges SARL Café,3.1
Poirier Café,3.6
Marty et Fils Café,3.1
Besnard S.A.S. Café,3.8
Garnier Café,4.3
Da Silva Café,4.4
Joly Café,4.7
Pages Café,4.0
Dumont S.A.S. Café,4.8
Bègue Monnier SA Café,4.3
Monnier Café,3.7
Lecoq Café,4.7
Faure SARL Café,3.6
Ruiz Martinez S.A. Café,3.8
Maréchal Rousset et Fils Café,3.5
Verdier Café,3.1
Moreno Café,4.3
Nguyen Café,3.6
Salmon Gaillard S.A.S. Café,3.6
Cordier Café,4.2
Godard Café,3.7
Rossi SA Café,5.0
Devaux Café,3.4
Lenoir S.A.S. Café,4.6
Gonzalez S.A.R.L. Café,3.9
Boulanger S.A.S. Café,3.5
